Faction Name,Home System,Commodities,Starting Fleet,Starting Technologies,Breaktrough,Component_Type,Component_ID,Full_Rule_Text
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,HERO,"Jace X, 4th Air Legion","Jace X, 4th Air Legion:"
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,HERO,Unlock,Unlock: Have 3 scored objectives.
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,HERO,Helio Command Array,Helio Command Array:
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,HERO,ACTION,"ACTION: Remove each of your command tokens from the game board and return them to your reinforcements. Then, purge this card."
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,PROMISSORY_NOTE,Military Support,Military Support:
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,PROMISSORY_NOTE,At the start of the Sol player's turn,At the start of the Sol player's turn:
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,PROMISSORY_NOTE,"Remove 1 token from the Sol player's strategy pool, if able, and return it to his reinforcements. Then, you may place 2 infantry from your reinforcements on any planet you control.","Remove 1 token from the Sol player's strategy pool, if able, and return it to his reinforcements. Then, you may place 2 infantry from your reinforcements on any planet you control."
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,PROMISSORY_NOTE,"Then, return this card to the Sol player.","Then, return this card to the Sol player."
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,BREAKTHROUGH,Bellum Gloriosum,Bellum Gloriosum: Y<>G
Federation of Sol,Jord: 4/2,4,"2 Carriers
1 Destroyer
3 Fighters
5 Infantry
1 Space Dock","Neural Motivator (0)
Antimass Deflector (0)",,BREAKTHROUGH,"When you produce a ship that has capacity, you may also produce any combination of ground forces or fighters up to that ship's capacity; they do not count against your PRODUCTION limit.","When you produce a ship that has capacity, you may also produce any combination of ground forces or fighters up to that ship's capacity; they do not count against your PRODUCTION limit."
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,FACTION_SUMMARY,Ghosts of Creuss,
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,FACTION_ABILITIES,Quantum Entanglement,Quantum Entanglement:
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,FACTION_ABILITIES,You treat all systems that contain either an alpha or a beta wormhole as adjacent to each other. Game effects cannot prevent you from using this ability.,You treat all systems that contain either an alpha or a beta wormhole as adjacent to each other. Game effects cannot prevent you from using this ability.
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,FACTION_ABILITIES,Slipstream,Slipstream:
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,FACTION_ABILITIES,"During your tactical actions, apply +1 to the move value of each of your ships that starts its movement in your home system or in a system that contains either an alpha or beta wormhole.","During your tactical actions, apply +1 to the move value of each of your ships that starts its movement in your home system or in a system that contains either an alpha or beta wormhole."
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,FACTION_ABILITIES,Creuss Gate,Creuss Gate:
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,FACTION_ABILITIES,"When you create the game board, place the Creuss Gate","When you create the game board, place the Creuss Gate (tile 17) where your home system would normally be placed. The Creuss Gate system is not a home system. Then place your home system (tile 51) in your play area."
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,PROMISSORY_NOTE,Creuss Iff,Creuss Iff:
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,PROMISSORY_NOTE,At the start of your turn during the action phase,At the start of your turn during the action phase:
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,PROMISSORY_NOTE,Place or move a Creuss wormhole token into either a system that contains a planet you control or a non-home system that does not contain another player's ships.,Place or move a Creuss wormhole token into either a system that contains a planet you control or a non-home system that does not contain another player's ships.
Ghosts of Creuss,"Creuss: 4/2
Delta Wormhole",4,"1 Carrier
2 Destroyers
2 Fighters
4 Infantry
1 Space Dock",Gravity Drive (B),,PROMISSORY_NOTE,"Then, return this card to the Creuss player.","Then, return this card to the Creuss player."
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_SUMMARY,L1Z1X Mindnet,
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_ABILITIES,Assimilate,Assimilate:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_ABILITIES,"When you gain control of a planet, replace each PDS and space dock that is on that planet with a matching unit from your reinforcements.","When you gain control of a planet, replace each PDS and space dock that is on that planet with a matching unit from your reinforcements."
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_ABILITIES,Harrow,Harrow:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_ABILITIES,"After each round of ground combat, your ships in the active system may use their BOMBARDMENT abilities against your opponent's ground forces on the planet.","After each round of ground combat, your ships in the active system may use their BOMBARDMENT abilities against your opponent's ground forces on the planet."
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,Super Dreadnought II,Super Dreadnought II (BBY):
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,L1Z1X Dreadnought,L1Z1X Dreadnought
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,Cost,Cost: 4
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,Combat,Combat: 4
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,Move,Move: 2
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,Capacity,Capacity: 2
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,BOMBARDMENT 4,BOMBARDMENT 4
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,Sustain Damage,Sustain Damage
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,This unit cannot be destroyed by Direct Hit action cards.,This unit cannot be destroyed by Direct Hit action cards.
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,Inheritance Systems,Inheritance Systems (YY):
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FACTION_TECHNOLOGIES,You may exhaust this card and spend 2 resources when you research a technology; ignore all of that technology's prerequisites.,You may exhaust this card and spend 2 resources when you research a technology; ignore all of that technology's prerequisites.
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,Super Dreadnought I,Super Dreadnought I:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,L1Z1X Dreadnought,L1Z1X Dreadnought
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,Cost,Cost: 4
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,Combat,Combat: 5
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,Move,Move: 1
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,Capacity,Capacity: 2
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,BOMBARDMENT 5,BOMBARDMENT 5
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,SPECIAL_UNITS,Sustain Damage,Sustain Damage
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FLAGSHIP,Cost,Cost: 8
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FLAGSHIP,Combat,Combat: 5 (x2)
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FLAGSHIP,Move,Move: 1
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FLAGSHIP,Capacity,Capacity: 5
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FLAGSHIP,Sustain Damage,Sustain Damage
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,FLAGSHIP,"During a space combat, hits produced by this ship and by your dreadnoughts in this system must be assigned to non-fighter ships if able.","During a space combat, hits produced by this ship and by your dreadnoughts in this system must be assigned to non-fighter ships if able."
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,MECH,Annihilator,Annihilator:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,MECH,Cost,Cost: 2
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,MECH,Combat,Combat: 6
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,MECH,Sustain Damage,Sustain Damage
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,MECH,BOMBARDMENT 8,BOMBARDMENT 8
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,MECH,"While not participating in ground combat, this unit can use its BOMBARDMENT ability on planets in its system as if it were a ship.","While not participating in ground combat, this unit can use its BOMBARDMENT ability on planets in its system as if it were a ship."
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,AGENT,I48S,I48S:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,AGENT,After a player activates a system,After a player activates a system:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,AGENT,You may exhaust this card to allow that player to replace 1 of their infantry in the active system with 1 mech from their reinforcements.,You may exhaust this card to allow that player to replace 1 of their infantry in the active system with 1 mech from their reinforcements.
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,COMMANDER,Unlock,Unlock: Have 4 dreadnoughts on the game board.
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,COMMANDER,Units that have Planetary Shield do not prevent you from using BOMBARDMENT.,Units that have Planetary Shield do not prevent you from using BOMBARDMENT.
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,HERO,The Helmsman,The Helmsman:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,HERO,Unlock,Unlock: Have 3 scored objectives.
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,HERO,Dark Space Navigation,Dark Space Navigation:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,HERO,ACTION,"ACTION: Choose 1 system that does not contain other players' ships; you may move your flagship and any number of your dreadnoughts from other systems into the chosen system. Then, purge this card."
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,Cybernetic Enhancements Ω,Cybernetic Enhancements Ω:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,When you gain command tokens during the status phase,When you gain command tokens during the status phase:
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,Gain 1 additional command token.,Gain 1 additional command token.
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,"Then, return this card to the L1Z1X player.","Then, return this card to the L1Z1X player."
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,BREAKTHROUGH,Fealty Uplink,Fealty Uplink: R<>G
L1Z1X Mindnet,[0.0.0]: 5/0,2,"1 Dreadnought
1 Carrier
3 Fighters
5 Infantry
1 Space Dock
1 PDS","Neural Motivator (0)
Plasma Scoring (0)",,BREAKTHROUGH,"When you gain control of a planet, place infantry from your reinforcements equal to that planet's influence value on that planet","When you gain control of a planet, place infantry from your reinforcements equal to that planet's influence value on that planet"
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,FACTION_SUMMARY,Mahact Gene-Sorcerers,
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,FACTION_ABILITIES,Edict,Edict:
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,FACTION_ABILITIES,"When you win a combat, place 1 command token from your opponent's reinforcements in your fleet pool if it does not already contain 1 of that player's tokens; other players' tokens in your fleet pool increase your fleet limit but cannot be redistributed.","When you win a combat, place 1 command token from your opponent's reinforcements in your fleet pool if it does not already contain 1 of that player's tokens; other players' tokens in your fleet pool increase your fleet limit but cannot be redistributed."
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,FACTION_ABILITIES,Imperia,Imperia:
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,FACTION_ABILITIES,"While another player's command token is in your fleet pool, you can use the ability of that player's commander, if it's unlocked.","While another player's command token is in your fleet pool, you can use the ability of that player's commander, if it's unlocked."
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,FACTION_ABILITIES,Hubris,Hubris:
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,FACTION_ABILITIES,"During setup, purge your Alliance promissory note. Other players cannot give you their Alliance promissory notes.","During setup, purge your Alliance promissory note. Other players cannot give you their Alliance promissory notes."
Mahact Gene-Sorcerers,Ixth: 3/5,3,"1 Dreadnought
1 Carrier
1 Cruiser
2 Fighters
3 Infantry
1 Space Dock","Bio-Stims (G)
Predictive Intelligence (Y)",,SPECIAL_UNITS,Crimson Legionnaire I,Crimson Legionnaire I:
